group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
DynamicAccumulator: Add,,10,,,90188500.0,ns,728
DynamicAccumulator: Add,,10,,,90003125.0,ns,736
DynamicAccumulator: Add,,10,,,101266459.0,ns,744
DynamicAccumulator: Add,,10,,,96384833.0,ns,752
DynamicAccumulator: Add,,10,,,94429125.0,ns,760
DynamicAccumulator: Add,,10,,,101835083.0,ns,768
DynamicAccumulator: Add,,10,,,97439041.0,ns,776
DynamicAccumulator: Add,,10,,,192721041.0,ns,784
DynamicAccumulator: Add,,10,,,105525916.0,ns,792
DynamicAccumulator: Add,,10,,,103236042.0,ns,800
