group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
DynamicAccumulator: Delete,,100,,,97613625.0,ns,720
DynamicAccumulator: Delete,,100,,,98637583.0,ns,728
DynamicAccumulator: Delete,,100,,,96764541.0,ns,736
DynamicAccumulator: Delete,,100,,,97588292.0,ns,744
DynamicAccumulator: Delete,,100,,,95668625.0,ns,752
DynamicAccumulator: Delete,,100,,,94352583.0,ns,760
DynamicAccumulator: Delete,,100,,,100066834.0,ns,768
DynamicAccumulator: Delete,,100,,,98781250.0,ns,776
DynamicAccumulator: Delete,,100,,,101405875.0,ns,784
DynamicAccumulator: Delete,,100,,,170186458.0,ns,792
DynamicAccumulator: Delete,,100,,,100656291.0,ns,800
